file,true,p_happy,p_sad,pred_argmax,pred_thr
happy\tess_happy_female2_actor2_dodge.wav,happy,0.4140116572380066,0.5859883427619934,sad,happy
happy\tess_happy_female2_actor2_dog.wav,happy,0.4797459542751312,0.5202540755271912,sad,happy
happy\tess_happy_female2_actor2_doll.wav,happy,0.7745184302330017,0.22548149526119232,happy,happy
happy\tess_happy_female2_actor2_door.wav,happy,0.9575308561325073,0.042469143867492676,happy,happy
happy\tess_happy_female2_actor2_fail.wav,happy,0.4215543568134308,0.5784456133842468,sad,happy
happy\tess_happy_female2_actor2_fall.wav,happy,0.9918268918991089,0.00817311555147171,happy,happy
happy\tess_happy_female2_actor2_far.wav,happy,0.8146104216575623,0.18538956344127655,happy,happy
happy\tess_happy_female2_actor2_fat.wav,happy,0.9523491859436035,0.04765080288052559,happy,happy
happy\tess_happy_female2_actor2_fit.wav,happy,0.2781410813331604,0.7218588590621948,sad,sad
happy\tess_happy_female2_actor2_five.wav,happy,0.6101621985435486,0.3898378312587738,happy,happy
happy\tess_happy_female2_actor2_food.wav,happy,0.6063548922538757,0.3936450779438019,happy,happy
happy\tess_happy_female2_actor2_gap.wav,happy,0.9932538866996765,0.006746185012161732,happy,happy
happy\tess_happy_female2_actor2_gas.wav,happy,0.16851508617401123,0.831484854221344,sad,sad
happy\tess_happy_female2_actor2_gaze.wav,happy,0.6950178742408752,0.30498212575912476,happy,happy
happy\tess_happy_female2_actor2_germ.wav,happy,0.8954659700393677,0.10453404486179352,happy,happy
happy\tess_happy_female2_actor2_get.wav,happy,0.860727071762085,0.13927291333675385,happy,happy
happy\tess_happy_female2_actor2_gin.wav,happy,0.3717368245124817,0.6282631754875183,sad,happy
happy\tess_happy_female2_actor2_goal.wav,happy,0.7774915099143982,0.2225084900856018,happy,happy
happy\tess_happy_female2_actor2_good.wav,happy,0.9765222072601318,0.023477749899029732,happy,happy
happy\tess_happy_female2_actor2_goose.wav,happy,0.804232656955719,0.195767343044281,happy,happy
happy\tess_happy_female2_actor2_gun.wav,happy,0.9705871343612671,0.029412822797894478,happy,happy
happy\tess_happy_female2_actor2_half.wav,happy,0.8470280766487122,0.15297192335128784,happy,happy
happy\tess_happy_female2_actor2_hall.wav,happy,0.8144967555999756,0.18550322949886322,happy,happy
happy\tess_happy_female2_actor2_hash.wav,happy,0.7811474204063416,0.21885259449481964,happy,happy
happy\tess_happy_female2_actor2_hate.wav,happy,0.3581136465072632,0.641886293888092,sad,happy
happy\tess_happy_female2_actor2_have.wav,happy,0.6628222465515137,0.33717775344848633,happy,happy
happy\tess_happy_female2_actor2_haze.wav,happy,0.43289992213249207,0.5671001076698303,sad,happy
happy\tess_happy_female2_actor2_hire.wav,happy,0.9504482746124268,0.04955175518989563,happy,happy
happy\tess_happy_female2_actor2_hit.wav,happy,0.7912454009056091,0.20875465869903564,happy,happy
happy\tess_happy_female2_actor2_hole.wav,happy,0.5429814457893372,0.45701858401298523,happy,happy
happy\tess_happy_female2_actor2_home.wav,happy,0.9957658052444458,0.004234179854393005,happy,happy
happy\tess_happy_female2_actor2_hurl.wav,happy,0.7748486995697021,0.22515136003494263,happy,happy
happy\tess_happy_female2_actor2_hush.wav,happy,0.5594679713249207,0.44053202867507935,happy,happy
happy\tess_happy_female2_actor2_jail.wav,happy,0.9685072302818298,0.03149279206991196,happy,happy
happy\tess_happy_female2_actor2_jar.wav,happy,0.8774394392967224,0.1225605309009552,happy,happy
happy\tess_happy_female2_actor2_join.wav,happy,0.8556604981422424,0.14433947205543518,happy,happy
happy\tess_happy_female2_actor2_judge.wav,happy,0.14818304777145386,0.8518169522285461,sad,sad
happy\tess_happy_female2_actor2_jug.wav,happy,0.8583460450172424,0.14165396988391876,happy,happy
happy\tess_happy_female2_actor2_juice.wav,happy,0.5113469958305359,0.4886530041694641,happy,happy
happy\tess_happy_female2_actor2_keen.wav,happy,0.8659657835960388,0.13403424620628357,happy,happy
happy\tess_happy_female2_actor2_keep.wav,happy,0.9747959971427917,0.0252040047198534,happy,happy
happy\tess_happy_female2_actor2_keg.wav,happy,0.7977696061134338,0.20223034918308258,happy,happy
happy\tess_happy_female2_actor2_kick.wav,happy,0.8699702620506287,0.13002970814704895,happy,happy
happy\tess_happy_female2_actor2_kill.wav,happy,0.6129803657531738,0.38701963424682617,happy,happy
happy\tess_happy_female2_actor2_king.wav,happy,0.9183617234230042,0.08163833618164062,happy,happy
happy\tess_happy_female2_actor2_kite.wav,happy,0.8092904090881348,0.19070960581302643,happy,happy
happy\tess_happy_female2_actor2_knock.wav,happy,0.8076527118682861,0.19234731793403625,happy,happy
happy\tess_happy_female2_actor2_late.wav,happy,0.5328269004821777,0.46717309951782227,happy,happy
happy\tess_happy_female2_actor2_laud.wav,happy,0.9618420004844666,0.03815796971321106,happy,happy
happy\tess_happy_female2_actor2_lean.wav,happy,0.7963528633117676,0.2036471664905548,happy,happy
happy\tess_happy_female2_actor2_learn.wav,happy,0.82328200340271,0.17671805620193481,happy,happy
happy\tess_happy_female2_actor2_lease.wav,happy,0.7711181044578552,0.22888195514678955,happy,happy
happy\tess_happy_female2_actor2_lid.wav,happy,0.9637396931648254,0.03626032546162605,happy,happy
happy\tess_happy_female2_actor2_life.wav,happy,0.6669880151748657,0.3330119848251343,happy,happy
happy\tess_happy_female2_actor2_limb.wav,happy,0.6991315484046936,0.3008684813976288,happy,happy
happy\tess_happy_female2_actor2_live.wav,happy,0.7411603927612305,0.2588396370410919,happy,happy
happy\tess_happy_female2_actor2_loaf.wav,happy,0.3854036331176758,0.6145963072776794,sad,happy
happy\tess_happy_female2_actor2_long.wav,happy,0.957770586013794,0.04222935065627098,happy,happy
happy\tess_happy_female2_actor2_lore.wav,happy,0.9416695237159729,0.058330435305833817,happy,happy
happy\tess_happy_female2_actor2_lose.wav,happy,0.1524055451154709,0.8475944399833679,sad,sad
happy\tess_happy_female2_actor2_lot.wav,happy,0.8205276131629944,0.17947237193584442,happy,happy
happy\tess_happy_female2_actor2_love.wav,happy,0.7715160846710205,0.22848396003246307,happy,happy
happy\tess_happy_female2_actor2_luck.wav,happy,0.9927905797958374,0.007209439761936665,happy,happy
happy\tess_happy_female2_actor2_make.wav,happy,0.7815149426460266,0.21848507225513458,happy,happy
happy\tess_happy_female2_actor2_match.wav,happy,0.29567068815231323,0.7043293118476868,sad,sad
happy\tess_happy_female2_actor2_merge.wav,happy,0.4602052867412567,0.5397947430610657,sad,happy
happy\tess_happy_female2_actor2_mess.wav,happy,0.9578121900558472,0.0421878881752491,happy,happy
happy\tess_happy_female2_actor2_met.wav,happy,0.4882546365261078,0.5117453932762146,sad,happy
happy\tess_happy_female2_actor2_mill.wav,happy,0.3599781394004822,0.6400218605995178,sad,happy
happy\tess_happy_female2_actor2_mob.wav,happy,0.9923620223999023,0.007637979928404093,happy,happy
happy\tess_happy_female2_actor2_mode.wav,happy,0.9139984250068665,0.08600156009197235,happy,happy
happy\tess_happy_female2_actor2_mood.wav,happy,0.9120612144470215,0.08793880045413971,happy,happy
happy\tess_happy_female2_actor2_moon.wav,happy,0.8575478196144104,0.142452210187912,happy,happy
happy\tess_happy_female2_actor2_mop.wav,happy,0.0962488204240799,0.9037511944770813,sad,sad
happy\tess_happy_female2_actor2_mouse.wav,happy,0.9353479146957397,0.06465204805135727,happy,happy
happy\tess_happy_female2_actor2_nag.wav,happy,0.433917760848999,0.566082239151001,sad,happy
happy\tess_happy_female2_actor2_name.wav,happy,0.9922956228256226,0.007704457733780146,happy,happy
happy\tess_happy_female2_actor2_near.wav,happy,0.8840182423591614,0.115981824696064,happy,happy
happy\tess_happy_female2_actor2_neat.wav,happy,0.5074432492256165,0.49255678057670593,happy,happy
happy\tess_happy_female2_actor2_nice.wav,happy,0.7285004258155823,0.2714995741844177,happy,happy
happy\tess_happy_female2_actor2_note.wav,happy,0.22690290212631226,0.773097038269043,sad,sad
happy\tess_happy_female2_actor2_numb.wav,happy,0.7454355955123901,0.25456443428993225,happy,happy
happy\tess_happy_female2_actor2_pad.wav,happy,0.9457800984382629,0.054219890385866165,happy,happy
happy\tess_happy_female2_actor2_page.wav,happy,0.7055588364601135,0.2944411635398865,happy,happy
happy\tess_happy_female2_actor2_pain.wav,happy,0.8844541311264038,0.11554589122533798,happy,happy
happy\tess_happy_female2_actor2_pass.wav,happy,0.8113605380058289,0.18863950669765472,happy,happy
happy\tess_happy_female2_actor2_pearl.wav,happy,0.7763373255729675,0.22366271913051605,happy,happy
happy\tess_happy_female2_actor2_peg.wav,happy,0.8473088145256042,0.15269114077091217,happy,happy
happy\tess_happy_female2_actor2_perch.wav,happy,0.7638679146766663,0.23613204061985016,happy,happy
happy\tess_happy_female2_actor2_phone.wav,happy,0.7407758831977844,0.25922414660453796,happy,happy
happy\tess_happy_female2_actor2_pick.wav,happy,0.4206441044807434,0.5793559551239014,sad,happy
happy\tess_happy_female2_actor2_pike.wav,happy,0.9340298771858215,0.06597020477056503,happy,happy
happy\tess_happy_female2_actor2_pole.wav,happy,0.8558063507080078,0.14419366419315338,happy,happy
happy\tess_happy_female2_actor2_pool.wav,happy,0.41283947229385376,0.5871605277061462,sad,happy
happy\tess_happy_female2_actor2_puff.wav,happy,0.4767513871192932,0.5232486128807068,sad,happy
happy\tess_happy_female2_actor2_rag.wav,happy,0.8918750882148743,0.10812490433454514,happy,happy
happy\tess_happy_female2_actor2_raid.wav,happy,0.7563127279281616,0.24368730187416077,happy,happy
happy\tess_happy_female2_actor2_rain.wav,happy,0.9436627626419067,0.05633719265460968,happy,happy
happy\tess_happy_female2_actor2_raise.wav,happy,0.6659518480300903,0.33404818177223206,happy,happy
happy\tess_happy_female2_actor2_rat.wav,happy,0.9757463932037354,0.024253537878394127,happy,happy
happy\tess_happy_female2_actor2_reach.wav,happy,0.19623222947120667,0.8037678003311157,sad,sad
happy\tess_happy_female2_actor2_read.wav,happy,0.8388869762420654,0.16111302375793457,happy,happy
happy\tess_happy_female2_actor2_red.wav,happy,0.9075443148612976,0.09245574474334717,happy,happy
happy\tess_happy_female2_actor2_ring.wav,happy,0.9317229986190796,0.06827694177627563,happy,happy
happy\tess_happy_female2_actor2_ripe.wav,happy,0.9913288354873657,0.008671156130731106,happy,happy
happy\tess_happy_female2_actor2_road.wav,happy,0.9597644209861755,0.04023553058505058,happy,happy
happy\tess_happy_female2_actor2_room.wav,happy,0.8140631318092346,0.18593688309192657,happy,happy
happy\tess_happy_female2_actor2_rose.wav,happy,0.7784255743026733,0.22157445549964905,happy,happy
happy\tess_happy_female2_actor2_rot.wav,happy,0.7965427041053772,0.2034572809934616,happy,happy
happy\tess_happy_female2_actor2_rough.wav,happy,0.8280569911003113,0.17194300889968872,happy,happy
happy\tess_happy_female2_actor2_rush.wav,happy,0.8194054961204529,0.1805945336818695,happy,happy
happy\tess_happy_female2_actor2_said.wav,happy,0.8112205862998962,0.18877939879894257,happy,happy
happy\tess_happy_female2_actor2_sail.wav,happy,0.7377427816390991,0.26225724816322327,happy,happy
happy\tess_happy_female2_actor2_search.wav,happy,0.39984366297721863,0.6001563668251038,sad,happy
happy\tess_happy_female2_actor2_seize.wav,happy,0.38055986166000366,0.6194401383399963,sad,happy
happy\tess_happy_female2_actor2_sell.wav,happy,0.5571258068084717,0.44287413358688354,happy,happy
happy\tess_happy_female2_actor2_shack.wav,happy,0.9896376132965088,0.010362335480749607,happy,happy
happy\tess_happy_female2_actor2_shall.wav,happy,0.8387376070022583,0.16126245260238647,happy,happy
happy\tess_happy_female2_actor2_shawl.wav,happy,0.903496503829956,0.09650355577468872,happy,happy
happy\tess_happy_female2_actor2_sheep.wav,happy,0.883448600769043,0.11655139178037643,happy,happy
happy\tess_happy_female2_actor2_shirt.wav,happy,0.7515111565589905,0.24848879873752594,happy,happy
happy\tess_happy_female2_actor2_should.wav,happy,0.11526547372341156,0.884734570980072,sad,sad
happy\tess_happy_female2_actor2_shout.wav,happy,0.26441699266433716,0.7355829477310181,sad,sad
happy\tess_happy_female2_actor2_size.wav,happy,0.38982027769088745,0.6101797223091125,sad,happy
happy\tess_happy_female2_actor2_soap.wav,happy,0.9596007466316223,0.04039923474192619,happy,happy
happy\tess_happy_female2_actor2_soup.wav,happy,0.8373696804046631,0.16263025999069214,happy,happy
happy\tess_happy_female2_actor2_sour.wav,happy,0.792540431022644,0.20745955407619476,happy,happy
happy\tess_happy_female2_actor2_south.wav,happy,0.10034577548503876,0.8996542096138,sad,sad
happy\tess_happy_female2_actor2_sub.wav,happy,0.951019823551178,0.04898017272353172,happy,happy
happy\tess_happy_female2_actor2_such.wav,happy,0.7043806314468384,0.2956193685531616,happy,happy
happy\tess_happy_female2_actor2_sure.wav,happy,0.26614856719970703,0.733851432800293,sad,sad
happy\tess_happy_female2_actor2_take.wav,happy,0.9264435172080994,0.07355648279190063,happy,happy
happy\tess_happy_female2_actor2_talk.wav,happy,0.5754403471946716,0.424559623003006,happy,happy
happy\tess_happy_female2_actor2_tape.wav,happy,0.5834320187568665,0.41656795144081116,happy,happy
happy\tess_happy_female2_actor2_team.wav,happy,0.9749698042869568,0.025030221790075302,happy,happy
happy\tess_happy_female2_actor2_tell.wav,happy,0.8784846067428589,0.12151537835597992,happy,happy
happy\tess_happy_female2_actor2_thin.wav,happy,0.809203565120697,0.19079646468162537,happy,happy
happy\tess_happy_female2_actor2_third.wav,happy,0.9112338423728943,0.0887661874294281,happy,happy
happy\tess_happy_female2_actor2_thought.wav,happy,0.7227441668510437,0.2772558629512787,happy,happy
happy\tess_happy_female2_actor2_thumb.wav,happy,0.8218377232551575,0.17816223204135895,happy,happy
happy\tess_happy_female2_actor2_time.wav,happy,0.9515112638473511,0.048488765954971313,happy,happy
happy\tess_happy_female2_actor2_tip.wav,happy,0.8847700953483582,0.11522993445396423,happy,happy
happy\tess_happy_female2_actor2_tire.wav,happy,0.9365828037261963,0.0634172186255455,happy,happy
happy\tess_happy_female2_actor2_ton.wav,happy,0.9645039439201355,0.03549611195921898,happy,happy
happy\tess_happy_female2_actor2_tool.wav,happy,0.09640314429998398,0.903596818447113,sad,sad
happy\tess_happy_female2_actor2_tough.wav,happy,0.6618905663490295,0.33810940384864807,happy,happy
happy\tess_happy_female2_actor2_turn.wav,happy,0.8599610328674316,0.14003892242908478,happy,happy
happy\tess_happy_female2_actor2_vine.wav,happy,0.9012812972068787,0.09871869534254074,happy,happy
happy\tess_happy_female2_actor2_voice.wav,happy,0.8036680221557617,0.19633203744888306,happy,happy
happy\tess_happy_female2_actor2_void.wav,happy,0.2986133396625519,0.7013866901397705,sad,sad
happy\tess_happy_female2_actor2_vote.wav,happy,0.707909107208252,0.29209089279174805,happy,happy
happy\tess_happy_female2_actor2_wag.wav,happy,0.5005195140838623,0.49948054552078247,happy,happy
happy\tess_happy_female2_actor2_walk.wav,happy,0.3202507495880127,0.6797493100166321,sad,sad
happy\tess_happy_female2_actor2_wash.wav,happy,0.31123605370521545,0.6887639164924622,sad,sad
happy\tess_happy_female2_actor2_week.wav,happy,0.9378923773765564,0.06210758909583092,happy,happy
happy\tess_happy_female2_actor2_wheat.wav,happy,0.8393906354904175,0.16060933470726013,happy,happy
happy\tess_happy_female2_actor2_when.wav,happy,0.6644883751869202,0.3355116546154022,happy,happy
happy\tess_happy_female2_actor2_which.wav,happy,0.2907271385192871,0.7092728018760681,sad,sad
happy\tess_happy_female2_actor2_whip.wav,happy,0.9827455878257751,0.017254482954740524,happy,happy
happy\tess_happy_female2_actor2_white.wav,happy,0.9908457398414612,0.009154224768280983,happy,happy
happy\tess_happy_female2_actor2_wife.wav,happy,0.7475696802139282,0.25243034958839417,happy,happy
happy\tess_happy_female2_actor2_wire.wav,happy,0.9198895692825317,0.08011048287153244,happy,happy
happy\tess_happy_female2_actor2_witch.wav,happy,0.9864183068275452,0.0135817164555192,happy,happy
happy\tess_happy_female2_actor2_yearn.wav,happy,0.9141970276832581,0.08580300211906433,happy,happy
happy\tess_happy_female2_actor2_yes.wav,happy,0.6953861713409424,0.30461385846138,happy,happy
happy\tess_happy_female2_actor2_young.wav,happy,0.9927525520324707,0.007247488014400005,happy,happy
happy\tess_happy_female2_actor2_youth.wav,happy,0.6359537839889526,0.36404624581336975,happy,happy
sad\crema_sad_female13_actor21_DFA_SAD_XX.wav,sad,0.009574409574270248,0.9904256463050842,sad,sad
sad\crema_sad_female13_actor21_IEO_SAD_HI.wav,sad,0.009860167279839516,0.9901397824287415,sad,sad
sad\crema_sad_female13_actor21_IEO_SAD_LO.wav,sad,0.026258690282702446,0.9737412929534912,sad,sad
sad\crema_sad_female13_actor21_IEO_SAD_MD.wav,sad,0.10457758605480194,0.8954223990440369,sad,sad
sad\crema_sad_female13_actor21_IOM_SAD_XX.wav,sad,0.1101568341255188,0.889843225479126,sad,sad
sad\crema_sad_female13_actor21_ITH_SAD_XX.wav,sad,0.022453943267464638,0.9775460362434387,sad,sad
sad\crema_sad_female13_actor21_ITS_SAD_XX.wav,sad,0.00462602823972702,0.9953740239143372,sad,sad
sad\crema_sad_female13_actor21_IWL_SAD_XX.wav,sad,0.07694819569587708,0.9230517745018005,sad,sad
sad\crema_sad_female13_actor21_IWW_SAD_XX.wav,sad,0.08003422617912292,0.9199658036231995,sad,sad
sad\crema_sad_female13_actor21_MTI_SAD_XX.wav,sad,0.03553103655576706,0.9644690155982971,sad,sad
sad\crema_sad_female13_actor21_TAI_SAD_XX.wav,sad,0.008051992394030094,0.9919480681419373,sad,sad
sad\crema_sad_female13_actor21_TIE_SAD_XX.wav,sad,0.023152010515332222,0.9768480062484741,sad,sad
sad\crema_sad_female13_actor21_TSI_SAD_XX.wav,sad,0.0044050682336091995,0.9955949187278748,sad,sad
sad\crema_sad_female13_actor21_WSI_SAD_XX.wav,sad,0.03227842599153519,0.9677215218544006,sad,sad
sad\crema_sad_female14_actor24_DFA_SAD_XX.wav,sad,0.07462511956691742,0.9253748059272766,sad,sad
sad\crema_sad_female14_actor24_IEO_SAD_HI.wav,sad,0.13283109664916992,0.8671689033508301,sad,sad
sad\crema_sad_female14_actor24_IEO_SAD_LO.wav,sad,0.03460070490837097,0.9653992652893066,sad,sad
sad\crema_sad_female14_actor24_IEO_SAD_MD.wav,sad,0.05492102727293968,0.94507896900177,sad,sad
sad\crema_sad_female14_actor24_IOM_SAD_XX.wav,sad,0.04999874159693718,0.9500012397766113,sad,sad
sad\crema_sad_female14_actor24_ITH_SAD_XX.wav,sad,0.038888029754161835,0.9611119031906128,sad,sad
sad\crema_sad_female14_actor24_ITS_SAD_XX.wav,sad,0.028066659346222878,0.9719333648681641,sad,sad
sad\crema_sad_female14_actor24_IWL_SAD_XX.wav,sad,0.08809618651866913,0.9119038581848145,sad,sad
sad\crema_sad_female14_actor24_IWW_SAD_XX.wav,sad,0.12088760733604431,0.8791123628616333,sad,sad
sad\crema_sad_female14_actor24_MTI_SAD_XX.wav,sad,0.03301417455077171,0.966985821723938,sad,sad
sad\crema_sad_female14_actor24_TAI_SAD_XX.wav,sad,0.01699817180633545,0.9830017685890198,sad,sad
sad\crema_sad_female14_actor24_TIE_SAD_XX.wav,sad,0.12096039950847626,0.8790395855903625,sad,sad
sad\crema_sad_female14_actor24_TSI_SAD_XX.wav,sad,0.10205431282520294,0.8979457020759583,sad,sad
sad\crema_sad_female14_actor24_WSI_SAD_XX.wav,sad,0.04016499221324921,0.9598350524902344,sad,sad
sad\crema_sad_female19_actor37_DFA_SAD_XX.wav,sad,0.008562741801142693,0.9914372563362122,sad,sad
sad\crema_sad_female19_actor37_IEO_SAD_HI.wav,sad,0.08651857078075409,0.9134814739227295,sad,sad
sad\crema_sad_female19_actor37_IEO_SAD_LO.wav,sad,0.1288580447435379,0.8711420297622681,sad,sad
sad\crema_sad_female19_actor37_IEO_SAD_MD.wav,sad,0.009939707815647125,0.9900603294372559,sad,sad
sad\crema_sad_female19_actor37_IOM_SAD_XX.wav,sad,0.015096834860742092,0.98490309715271,sad,sad
sad\crema_sad_female19_actor37_ITH_SAD_XX.wav,sad,0.00416610948741436,0.9958338737487793,sad,sad
sad\crema_sad_female19_actor37_ITS_SAD_XX.wav,sad,0.006172419060021639,0.9938275218009949,sad,sad
sad\crema_sad_female19_actor37_IWL_SAD_XX.wav,sad,0.009141406044363976,0.9908586144447327,sad,sad
sad\crema_sad_female19_actor37_IWW_SAD_XX.wav,sad,0.990847110748291,0.009152811020612717,happy,happy
sad\crema_sad_female19_actor37_MTI_SAD_XX.wav,sad,0.33757707476615906,0.6624229550361633,sad,sad
sad\crema_sad_female19_actor37_TAI_SAD_XX.wav,sad,0.365376740694046,0.6346232891082764,sad,happy
sad\crema_sad_female19_actor37_TIE_SAD_XX.wav,sad,0.0104076461866498,0.9895923137664795,sad,sad
sad\crema_sad_female19_actor37_TSI_SAD_XX.wav,sad,0.021463459357619286,0.9785364866256714,sad,sad
sad\crema_sad_female19_actor37_WSI_SAD_XX.wav,sad,0.003859564894810319,0.9961404204368591,sad,sad
sad\crema_sad_female1_actor2_DFA_SAD_XX.wav,sad,0.5645716786384583,0.43542829155921936,happy,happy
sad\crema_sad_female1_actor2_IEO_SAD_HI.wav,sad,0.11334741860628128,0.8866525888442993,sad,sad
sad\crema_sad_female1_actor2_IEO_SAD_LO.wav,sad,0.032876335084438324,0.9671236276626587,sad,sad
sad\crema_sad_female1_actor2_IEO_SAD_MD.wav,sad,0.13781298696994781,0.8621870279312134,sad,sad
sad\crema_sad_female1_actor2_IOM_SAD_XX.wav,sad,0.7667614817619324,0.2332386076450348,happy,happy
sad\crema_sad_female1_actor2_ITH_SAD_XX.wav,sad,0.3673376142978668,0.6326624155044556,sad,happy
sad\crema_sad_female1_actor2_ITS_SAD_XX.wav,sad,0.1796381175518036,0.8203619122505188,sad,sad
sad\crema_sad_female1_actor2_IWL_SAD_XX.wav,sad,0.06936359405517578,0.930636465549469,sad,sad
sad\crema_sad_female1_actor2_IWW_SAD_XX.wav,sad,0.17007246613502502,0.8299275636672974,sad,sad
sad\crema_sad_female1_actor2_MTI_SAD_XX.wav,sad,0.4859579801559448,0.5140420198440552,sad,happy
sad\crema_sad_female1_actor2_TAI_SAD_XX.wav,sad,0.5114101767539978,0.4885898530483246,happy,happy
sad\crema_sad_female1_actor2_TIE_SAD_XX.wav,sad,0.960833728313446,0.03916628658771515,happy,happy
sad\crema_sad_female1_actor2_TSI_SAD_XX.wav,sad,0.12521782517433167,0.874782145023346,sad,sad
sad\crema_sad_female1_actor2_WSI_SAD_XX.wav,sad,0.49611225724220276,0.5038877129554749,sad,happy
sad\crema_sad_female23_actor49_DFA_SAD_XX.wav,sad,0.5914216041564941,0.40857839584350586,happy,happy
sad\crema_sad_female23_actor49_IEO_SAD_HI.wav,sad,0.01686038263142109,0.9831395745277405,sad,sad
sad\crema_sad_female23_actor49_IEO_SAD_LO.wav,sad,0.40927764773368835,0.5907223224639893,sad,happy
sad\crema_sad_female23_actor49_IEO_SAD_MD.wav,sad,0.015558349899947643,0.9844415783882141,sad,sad
sad\crema_sad_female23_actor49_IOM_SAD_XX.wav,sad,0.2591453194618225,0.7408546805381775,sad,sad
sad\crema_sad_female23_actor49_ITH_SAD_XX.wav,sad,0.1131586879491806,0.8868412971496582,sad,sad
sad\crema_sad_female23_actor49_ITS_SAD_XX.wav,sad,0.011933382600545883,0.9880666732788086,sad,sad
sad\crema_sad_female23_actor49_IWL_SAD_XX.wav,sad,0.39652860164642334,0.6034713983535767,sad,happy
sad\crema_sad_female23_actor49_IWW_SAD_XX.wav,sad,0.16093231737613678,0.8390676975250244,sad,sad
sad\crema_sad_female23_actor49_MTI_SAD_XX.wav,sad,0.2206873893737793,0.7793126106262207,sad,sad
sad\crema_sad_female23_actor49_TAI_SAD_XX.wav,sad,0.07942967116832733,0.9205703735351562,sad,sad
sad\crema_sad_female23_actor49_TIE_SAD_XX.wav,sad,0.02282661944627762,0.9771733283996582,sad,sad
sad\crema_sad_female23_actor49_TSI_SAD_XX.wav,sad,0.006155818235129118,0.9938441514968872,sad,sad
sad\crema_sad_female23_actor49_WSI_SAD_XX.wav,sad,0.019713949412107468,0.9802860617637634,sad,sad
sad\crema_sad_female27_actor55_DFA_SAD_XX.wav,sad,0.06937608867883682,0.9306239485740662,sad,sad
sad\crema_sad_female27_actor55_IEO_SAD_HI.wav,sad,0.3129896819591522,0.6870102882385254,sad,sad
sad\crema_sad_female27_actor55_IEO_SAD_LO.wav,sad,0.023450050503015518,0.9765499234199524,sad,sad
sad\crema_sad_female27_actor55_IEO_SAD_MD.wav,sad,0.1365061104297638,0.8634938597679138,sad,sad
sad\crema_sad_female27_actor55_IOM_SAD_XX.wav,sad,0.009003178216516972,0.9909968376159668,sad,sad
sad\crema_sad_female27_actor55_ITH_SAD_XX.wav,sad,0.013926397077739239,0.9860736131668091,sad,sad
sad\crema_sad_female27_actor55_ITS_SAD_XX.wav,sad,0.012129286304116249,0.9878707528114319,sad,sad
sad\crema_sad_female27_actor55_IWL_SAD_XX.wav,sad,0.139422208070755,0.8605778217315674,sad,sad
sad\crema_sad_female27_actor55_IWW_SAD_XX.wav,sad,0.010860920883715153,0.9891391396522522,sad,sad
sad\crema_sad_female27_actor55_MTI_SAD_XX.wav,sad,0.13773848116397858,0.8622615337371826,sad,sad
sad\crema_sad_female27_actor55_TAI_SAD_XX.wav,sad,0.009342649951577187,0.9906573295593262,sad,sad
sad\crema_sad_female27_actor55_TIE_SAD_XX.wav,sad,0.4236482083797455,0.5763518214225769,sad,happy
sad\crema_sad_female27_actor55_TSI_SAD_XX.wav,sad,0.016255071386694908,0.9837448596954346,sad,sad
sad\crema_sad_female27_actor55_WSI_SAD_XX.wav,sad,0.13830097019672394,0.8616989850997925,sad,sad
sad\crema_sad_female3_actor4_DFA_SAD_XX.wav,sad,0.23305688798427582,0.7669431567192078,sad,sad
sad\crema_sad_female3_actor4_IEO_SAD_HI.wav,sad,0.08603531122207642,0.9139646291732788,sad,sad
sad\crema_sad_female3_actor4_IEO_SAD_LO.wav,sad,0.047283146530389786,0.9527168273925781,sad,sad
sad\crema_sad_female3_actor4_IEO_SAD_MD.wav,sad,0.041767485439777374,0.9582325220108032,sad,sad
sad\crema_sad_female3_actor4_IOM_SAD_XX.wav,sad,0.3255225121974945,0.6744774580001831,sad,sad
sad\crema_sad_female3_actor4_ITH_SAD_XX.wav,sad,0.19371765851974487,0.8062823414802551,sad,sad
sad\crema_sad_female3_actor4_ITS_SAD_XX.wav,sad,0.21516136825084686,0.7848386168479919,sad,sad
sad\crema_sad_female3_actor4_IWL_SAD_XX.wav,sad,0.9786183834075928,0.021381646394729614,happy,happy
sad\crema_sad_female3_actor4_IWW_SAD_XX.wav,sad,0.19667035341262817,0.803329586982727,sad,sad
sad\crema_sad_female3_actor4_MTI_SAD_XX.wav,sad,0.32580316066741943,0.6741968393325806,sad,sad
sad\crema_sad_female3_actor4_TAI_SAD_XX.wav,sad,0.24638602137565613,0.7536139488220215,sad,sad
sad\crema_sad_female3_actor4_TIE_SAD_XX.wav,sad,0.5546690225601196,0.44533100724220276,happy,happy
sad\crema_sad_female3_actor4_TSI_SAD_XX.wav,sad,0.019238892942667007,0.9807611703872681,sad,sad
sad\crema_sad_female3_actor4_WSI_SAD_XX.wav,sad,0.03604194149374962,0.9639580845832825,sad,sad
sad\crema_sad_female5_actor7_DFA_SAD_XX.wav,sad,0.004134556744247675,0.9958654642105103,sad,sad
sad\crema_sad_female5_actor7_IEO_SAD_HI.wav,sad,0.012461835518479347,0.9875380992889404,sad,sad
sad\crema_sad_female5_actor7_IEO_SAD_LO.wav,sad,0.009171710349619389,0.990828275680542,sad,sad
sad\crema_sad_female5_actor7_IEO_SAD_MD.wav,sad,0.008287160657346249,0.9917128086090088,sad,sad
